date,day_name,expiry,expiry_day_name,dte,is_expiry_day,entry_time,spot,atm,ce_entry,pe_entry,diff_pct,comb_premium,exit_time,exit_reason,pnl_pts,gross_inr,costs_inr,net_inr,leg_sl_hits,ce_shifts,pe_shifts,orders,cum_gross_inr,cum_net_inr,peak_net,drawdown_net
2026-07-28,Tuesday,2026-07-28,Tuesday,0,True,09:31,23998.3,24000.0,42.45,43.75,2.95,86.2,10:38,Combined SL Hit (-20%),-17.44,-1133.6,209.57,-1343.17,3,1,1,8,21135.400000000005,-20594.539999999986,9548.050000000001,-30142.58999999999
2026-07-29,Wednesday,2026-08-04,Tuesday,6,False,09:30,24182.5,24200.0,134.55,142.35,5.47,276.9,15:15,EOD Exit (15:15),13.64,886.6,200.53,686.07,1,1,0,6,22022.000000000004,-19908.469999999987,9548.050000000001,-29456.51999999999
2026-07-30,Thursday,2026-08-04,Tuesday,5,False,09:30,24272.35,24250.0,119.3,118.25,0.88,237.55,15:15,EOD Exit (15:15),34.89,2267.85,194.1,2073.75,1,1,0,6,24289.850000000002,-17834.719999999987,9548.050000000001,-27382.76999999999
2026-07-31,Friday,2026-08-04,Tuesday,4,False,09:35,24305.5,24300.0,109.55,98.6,9.97,208.15,15:15,EOD Exit (15:15),0.15,9.75,185.88,-176.13,2,1,0,6,24299.600000000002,-18010.849999999988,9548.050000000001,-27558.899999999987
2026-08-03,Monday,2026-08-04,Tuesday,1,False,09:31,24545.05,24550.0,65.95,63.1,4.3,129.05,15:15,EOD Exit (15:15),-13.08,-850.2,168.2,-1018.4,2,1,0,6,23449.4,-19029.24999999999,9548.050000000001,-28577.29999999999
2026-08-04,Tuesday,2026-08-04,Tuesday,0,True,09:30,24601.75,24600.0,44.7,46.55,3.95,91.25,10:46,Combined SL Hit (-20%),-18.89,-1227.85,159.43,-1387.28,2,1,0,6,22221.550000000003,-20416.529999999988,9548.050000000001,-29964.579999999987
2026-08-05,Wednesday,2026-08-11,Tuesday,6,False,09:42,24627.4,24650.0,144.1,131.3,8.86,275.4,15:15,EOD Exit (15:15),-5.8,-377.0,201.44,-578.44,2,0,1,6,21844.550000000003,-20994.969999999987,9548.050000000001,-30543.01999999999
2026-08-06,Thursday,2026-08-11,Tuesday,5,False,09:34,24625.55,24650.0,140.9,126.95,9.88,267.85,15:15,EOD Exit (15:15),11.17,726.05,200.0,526.05,1,1,0,6,22570.600000000002,-20468.919999999987,9548.050000000001,-30016.969999999987
2026-08-07,Friday,2026-08-11,Tuesday,4,False,09:55,24626.15,24650.0,128.7,135.45,4.97,264.15,15:15,EOD Exit (15:15),41.16,2675.4,197.35,2478.05,1,0,1,6,25246.000000000004,-17990.869999999988,9548.050000000001,-27538.91999999999
2026-08-10,Monday,2026-08-11,Tuesday,1,False,09:34,24534.35,24550.0,99.0,89.25,9.82,188.25,15:15,EOD Exit (15:15),31.05,2018.25,180.8,1837.45,1,1,0,6,27264.250000000004,-16153.419999999987,9548.050000000001,-25701.469999999987
2026-08-11,Tuesday,2026-08-11,Tuesday,0,True,09:30,24483.8,24500.0,66.7,72.85,8.41,139.55,10:37,Target Hit (+20%),28.5,1852.5,113.34,1739.16,0,0,0,4,29116.750000000004,-14414.259999999987,9548.050000000001,-23962.30999999999
2026-08-14,Friday,2026-08-18,Tuesday,4,False,09:54,24326.45,24350.0,95.55,87.7,8.19,183.25,15:15,EOD Exit (15:15),29.34,1907.1,182.47,1724.63,1,1,0,6,31023.850000000002,-12689.629999999986,9548.050000000001,-22237.679999999986
2026-08-17,Monday,2026-08-18,Tuesday,1,False,09:32,24286.35,24300.0,65.3,63.1,3.35,128.4,12:32,Combined SL Hit (-20%),-25.7,-1670.5,168.27,-1838.77,2,0,1,6,29353.350000000002,-14528.399999999987,9548.050000000001,-24076.44999999999
2026-08-18,Tuesday,2026-08-18,Tuesday,0,True,09:36,24244.85,24250.0,35.5,39.3,9.6,74.8,15:14,Target Hit (+20%),16.46,1069.9,155.18,914.72,2,0,1,6,30423.250000000004,-13613.679999999988,9548.050000000001,-23161.72999999999
2026-08-24,Monday,2026-08-25,Tuesday,1,False,11:03,24228.9,24250.0,66.15,62.2,5.94,128.35,15:15,EOD Exit (15:15),2.18,141.7,166.76,-25.06,2,0,1,6,30564.950000000004,-13638.739999999987,9548.050000000001,-23186.789999999986
2026-08-25,Tuesday,2026-08-25,Tuesday,0,True,09:30,24183.2,24200.0,39.65,41.3,3.97,80.95,11:55,Combined SL Hit (-20%),-16.2,-1053.0,207.84,-1260.84,3,1,1,8,29511.950000000004,-14899.579999999987,9548.050000000001,-24447.62999999999
2026-08-31,Monday,2026-09-01,Tuesday,1,False,09:42,24034.85,24050.0,76.2,70.45,7.52,146.65,15:15,EOD Exit (15:15),-9.76,-634.4,172.1,-806.5,2,1,0,6,28877.550000000003,-15706.079999999987,9548.050000000001,-25254.12999999999
2026-09-01,Tuesday,2026-09-01,Tuesday,0,True,09:39,24041.25,24050.0,38.4,40.55,5.26,78.95,13:41,Combined SL Hit (-20%),-16.28,-1058.2,208.01,-1266.21,3,1,1,8,27819.350000000002,-16972.289999999986,9548.050000000001,-26520.33999999999
2026-09-02,Wednesday,2026-09-08,Tuesday,6,False,10:37,23876.1,23900.0,143.25,129.8,9.37,273.05,15:15,EOD Exit (15:15),11.84,769.6,199.06,570.54,1,0,1,6,28588.95,-16401.749999999985,9548.050000000001,-25949.79999999999
2026-09-03,Thursday,2026-09-08,Tuesday,5,False,11:09,23928.6,23950.0,119.7,109.35,8.62,229.05,15:15,EOD Exit (15:15),4.4,286.0,127.18,158.82,0,0,0,4,28874.95,-16242.929999999986,9548.050000000001,-25790.97999999999
2026-09-04,Friday,2026-09-08,Tuesday,4,False,11:19,23975.25,24000.0,98.15,95.95,2.23,194.1,15:15,EOD Exit (15:15),-6.69,-434.85,182.44,-617.29,1,0,1,6,28440.100000000002,-16860.219999999987,9548.050000000001,-26408.26999999999
2026-09-07,Monday,2026-09-08,Tuesday,1,False,09:30,23836.85,23850.0,70.4,73.15,3.74,143.55,15:15,EOD Exit (15:15),-8.21,-533.65,171.42,-705.07,2,0,1,6,27906.45,-17565.289999999986,9548.050000000001,-27113.33999999999
2026-09-08,Tuesday,2026-09-08,Tuesday,0,True,09:35,23682.75,23700.0,48.55,51.95,6.51,100.5,12:00,Combined SL Hit (-20%),-22.0,-1430.0,161.94,-1591.94,2,0,1,6,26476.45,-19157.229999999985,9548.050000000001,-28705.279999999984
2026-09-10,Thursday,2026-09-15,Tuesday,5,False,14:24,23425.35,23450.0,108.75,99.7,8.3,208.45,15:15,EOD Exit (15:15),1.36,88.4,185.53,-97.13,1,0,1,6,26564.850000000002,-19254.359999999986,9548.050000000001,-28802.40999999999
2026-09-11,Friday,2026-09-15,Tuesday,4,False,09:32,23240.7,23250.0,107.95,100.75,6.65,208.7,15:15,EOD Exit (15:15),14.75,958.75,186.06,772.69,2,1,0,6,27523.600000000002,-18481.669999999987,9548.050000000001,-28029.719999999987
2026-09-15,Tuesday,2026-09-15,Tuesday,0,True,09:36,23444.15,23450.0,58.6,55.45,5.35,114.05,12:31,Target Hit (+20%),24.68,1604.2,162.93,1441.27,2,0,1,6,29127.800000000003,-17040.399999999987,9548.050000000001,-26588.44999999999
2026-09-16,Wednesday,2026-09-22,Tuesday,6,False,09:32,23177.55,23200.0,176.05,159.05,9.64,335.1,15:15,EOD Exit (15:15),11.84,769.6,214.54,555.06,1,1,0,6,29897.4,-16485.339999999986,9548.050000000001,-26033.389999999985
2026-09-17,Thursday,2026-09-22,Tuesday,5,False,09:32,23281.0,23300.0,127.0,132.35,4.03,259.35,15:15,EOD Exit (15:15),11.23,729.95,261.32,468.63,2,1,1,8,30627.350000000002,-16016.709999999986,9548.050000000001,-25564.759999999987
2026-09-18,Friday,2026-09-22,Tuesday,4,False,09:30,23295.8,23300.0,115.95,110.3,4.86,226.25,15:15,EOD Exit (15:15),34.06,2213.9,188.16,2025.74,1,1,0,6,32841.25,-13990.969999999987,9548.050000000001,-23539.01999999999
2026-09-21,Monday,2026-09-22,Tuesday,1,False,09:30,23402.9,23400.0,73.9,75.0,1.46,148.9,15:15,EOD Exit (15:15),-11.62,-755.3,228.9,-984.2,3,1,1,8,32085.95,-14975.169999999987,9548.050000000001,-24523.219999999987
2026-09-22,Tuesday,2026-09-22,Tuesday,0,True,09:30,23449.35,23450.0,45.5,48.9,6.91,94.4,12:50,Target Hit (+20%),19.19,1247.35,159.25,1088.1,2,0,1,6,33333.3,-13887.069999999987,9548.050000000001,-23435.119999999988
